RestaurantID,Name,Cuisine,Rating,NumberOfReviews,Address,ZipCode,Latitude,Longitude,IsClosed,InsertTime
DF7PV0DE9z0LM4ae6XYeYg,Harry's Italian,italian,3.5,582,2 Gold St,10038,40.707555318913,-74.006898168681,False,05/03/2020 11:53:05
x3PALeokwz7fFFLjfiDBAw,E Pasta,italian,3.5,19,20 Maiden Ln,10038,40.70903,-74.00925,False,05/03/2020 11:53:05
CDCT0cXhaS2pAKcookXUQQ,Call Me Pasta!,italian,4,38,241 Pearl St,10038,40.7075415029414,-74.0053744241595,False,05/03/2020 11:53:05
8qSOz7oTPUUCafsMOBBNEQ,Pisillo Italian Panini,italian,4.5,580,97 Nassau St,10038,40.710558,-74.007594,False,05/03/2020 11:53:05
pX5QH2s3ttEGzZ5Xapr3QQ,Sola LAB,italian,4,31,45 Beekman Sreet,10038,40.7101544250353,-74.005482,False,05/03/2020 11:53:05
C-V8rvmamxMzu7EoQkcFrg,Kesté,italian,4,179,77 Fulton St,10038,40.709132,-74.004676,False,05/03/2020 11:53:05
f8ipr8Wdy1_wHhw7JgNqPQ,Da Claudio,italian,4.5,461,21 Ann St,10038,40.71087,-74.00753,False,05/03/2020 11:53:05
rvoyaPumkhL5FA2zTqk13w,Sandwich House,italian,4,266,17 Ann St,10038,40.71096,-74.0077699,False,05/03/2020 11:53:05
xeC9vn3dxVVzAMR_aFwfXg,IL Brigante,italian,4,394,214 Front St,10038,40.707492,-74.002571,False,05/03/2020 11:53:05
ghXmKZpOwbfCl3i1UOg9qg,10 Corso Como,italian,4,72,200 Front St,10038,40.707053,-74.00278,False,05/03/2020 11:53:05
kDJbzzmCEjFbyDQ-lSygvw,Fresh Salt,italian,4,393,146 Beekman St,10038,40.70707,-74.00244,False,05/03/2020 11:53:05
b42PcC1nCP602fiXF0a9Xg,Barbalu Restaurant,italian,4,282,225-227 Front St,10038,40.7074747,-74.0020404,False,05/03/2020 11:53:05
LtBk9m1C-05nFNwD1OxcBw,Bellini Seaport,italian,3.5,28,33 Peck Slip,10038,40.7078464889202,-74.0013289824128,False,05/03/2020 11:53:05
S85UgKrCsTFdXaly3jNJWw,Zoe Restaurant & Lounge,italian,4,20,1559 St Nicholas Ave,10040,40.853693,-73.930849,False,05/03/2020 11:50:04
YaBmhRbSyTcEM_It7eDvTw,Riossi Pizza,italian,3,14,4417 Broadway,10040,40.8556,-73.93343,False,05/03/2020 11:50:04
_6W0U-uCk0VtunWtdva56g,Felice Pasta Bar,italian,1.5,3,55 Water St,10041,40.70362,-73.99165,False,05/03/2020 11:53:05
gU6_qALmeWysg2YXMzMrtw,Serafina Fabulous Pizza,italian,3,324,1022 Madison Ave,10075,40.7762350782493,-73.9623423504256,False,05/03/2020 11:50:27
ookYacn-U1pcyQA81sKmJg,Bella Roma Pizza,italian,4.5,14,1379 Third Ave,10075,40.7738458,-73.9574025,False,05/03/2020 11:50:39
oEjWa3AETzPQfM3S1wRiLA,Due,italian,4,72,1396 3rd Ave,10075,40.77466,-73.95724,False,05/03/2020 11:50:39
Y-_50g94Eoy3TkO-CWvJJA,Parma,italian,3.5,46,1404 3rd Ave,10075,40.774925,-73.957214,False,05/03/2020 11:50:39
d5ya04K-2A_hI3Xzqe1HeA,Caffe Buon Gusto,italian,4,481,236 E 77th St,10075,40.77249,-73.95713,False,05/03/2020 11:50:39
4eGCuMwKRCCrYHOobEsFpA,Lusardi's,italian,4,189,1494 2nd Ave,10075,40.7724199,-73.9555,False,05/03/2020 11:50:39
OAqsZMbjv66nOMqlimnYuQ,Uva,italian,4,2336,1486 2nd Ave,10075,40.7722,-73.95566,False,05/03/2020 11:50:39
fL-JDsQ2I_MT7SpwfyHRFg,The Meatball Shop,italian,3.5,696,1462 2nd Ave,10075,40.771569,-73.9559804,False,05/03/2020 11:50:39
I0N_QtJy7sLiuW_vmvRIhg,Maruzzella,italian,4,108,1483 1st Ave,10075,40.77135,-73.95379,False,05/03/2020 11:50:39
6Nmo6ZNNyAft93k7eSTkTA,Italian Village Pizzeria,italian,3.5,218,1494 1st Ave,10075,40.771447,-73.952994,False,05/03/2020 11:50:39
lOSLnTElmUVC_vCP0q23TA,Salvo's Pizzabar,italian,4,284,1477 York Ave,10075,40.7708511352539,-73.950927734375,False,05/03/2020 11:50:39
J17UnrHP-kDBaaQzhIUWLQ,Rose's Pizza,italian,3.5,274,1 Penn Plz,10119,40.751159,-73.9922235,False,05/03/2020 11:51:14
7aXY5AkXafxkDsq6k9E7Mg,Little Luzzo's,italian,3.5,157,119 E 96th St,10128,40.786295,-73.9515269,False,05/03/2020 11:50:16
RDZsYPmmVkre6gptUp_iaQ,Zesty Pizzeria & Salumeria,italian,3.5,88,1670 3rd Ave,10128,40.7837296,-73.950798,False,05/03/2020 11:50:16
UpBtSy_-OcgEkRxkzCR5SA,La Rustica Pizza,italian,3.5,17,1426 Lexington Ave,10128,40.78411,-73.95238,False,05/03/2020 11:50:16
1uOB_tWZwvI0_HakXfu5Jg,Nick's Pizza,italian,4,528,1814 2nd Ave,10128,40.78272,-73.94781,False,05/03/2020 11:50:16
DE51ImtLSVPzNLikpOcocA,Vicolina,italian,4.5,4,1302 Madison Ave,10128,40.78497,-73.956,False,05/03/2020 11:50:16
3P8hb1ZOCA8IjEGfqpSpxg,Sfoglia Restaurant,italian,4,276,1402 Lexington Ave,10128,40.783535,-73.952719,False,05/03/2020 11:50:16
dWc0ijADaD6ZdclJ5LqQdg,Paola's Restaurant,italian,3.5,182,1295 Madison Ave,10128,40.7846546580287,-73.9558692276478,False,05/03/2020 11:50:16
qIBT522O1LEUIWt_5S4Dmw,Saba's Pizza Upper East,italian,3.5,71,1217 Lexington Ave,10128,40.77711,-73.95716,False,05/03/2020 11:50:39
jHsPKz_EQrWHe6Yl3vEERQ,Naples 45 Ristorante E Pizzeria,italian,3.5,370,The Metlife Building,10166,40.7538240126528,-73.9761771158691,False,05/03/2020 11:51:02
7zk4bUsLYR_Jw-Ol-3ao9A,Dragon's,italian,5,1,Madsion Ave,10173,40.7540943,-73.9783245,False,05/03/2020 11:51:02
klVfGJTnunYSSGuTv0XA-Q,The Original Little Italy,italian,3.5,173,1 E 43rd St,10175,40.754024,-73.979756,False,05/03/2020 11:51:02
1DzXjydlq8kKr7BAVC8hFA,Picasso Pizza,italian,3,116,303 S End Ave,10280,40.710402,-74.016469,False,05/03/2020 11:53:05
iUlNDgKCLJt7F9y5fw2NYA,Osteria della Pace,italian,3,81,101 Liberty St,10281,40.7096522,-74.0112896,False,05/03/2020 11:53:05
rrS9TQI7EFooO8mIcbQxDA,Angies Cafe & Pizza,italian,4,36,2559 3rd Ave,10451,40.81153,-73.92707,False,05/03/2020 11:49:52
v8QYySx4JP_efixzTnaGGA,Giovanni,italian,2.5,328,579 Grand Concourse,10451,40.81942,-73.92714,False,05/03/2020 11:49:52
iK5SXhZj05XE2h7TrY7kIg,G-Bar,italian,3,115,575 Grand Concourse,10451,40.8194,-73.927237,False,05/03/2020 11:49:52
F2S-_Lni0yLe-ObZgyiWJA,The Best Roma Pizza,italian,5,1,352 Courtlandt Ave,10451,40.8164166070429,-73.9197880222623,False,05/03/2020 11:49:52
PerCtK0A27ku-cmBVMh5tw,Porto Salvo,italian,4.5,135,424 E 161st St,10451,40.82368,-73.91294,False,05/03/2020 11:50:04
KEBeh8JBy8z5tkupaV9IZQ,Gramma's pizza shop,italian,1,1,99B Featherbed Ln,10452,40.84637,-73.91822,False,05/03/2020 11:50:04
_uW27eEtontulc7MNPr74Q,Giovanni's 4,italian,3,8,76 E 167th St,10452,40.83522,-73.92016,False,05/03/2020 11:50:04
JWIyVonW2gxMLFOZNl6beA,Wish 37,italian,2.5,9,37 Bruckner Blvd,10454,40.8069024,-73.9275591,False,05/03/2020 11:49:52
JAWWRCjAjAIKOflewu2gFA,Monte's Brick Oven,italian,4,142,136 Alexander Ave,10454,40.8072349,-73.9269925,False,05/03/2020 11:49:52
xbvVXXpukQ9tcmFYKo6jtw,Gio's Pizza & Restaurant,italian,2,20,308 E 141st St,10454,40.81224,-73.92464,False,05/03/2020 11:49:52
sDbFu8D77zQduLhqhet_5w,PG Pizza,italian,3.5,14,231 E 167th St,10456,40.8337123,-73.9153637,False,05/03/2020 11:50:04
BapVDOzY-2KeEaCEakMuTg,Tiny's Pizza-N-Pasta,italian,3,67,1113 Grant Ave,10456,40.831184,-73.916679,False,05/03/2020 11:50:04
cai09KULYxSUhzg-RdjlRQ,Pamela pizza Italian restaurant,italian,2.5,5,1141 Washington Ave,10456,40.82946,-73.90809,False,05/03/2020 11:50:04
ntDk6qeMeR27mBiPrJld7Q,Caridad & Louie's Restaurant,italian,2.5,5,1229 Franklin Ave,10456,40.83069,-73.90354,False,05/03/2020 11:50:04
uHk74qeGAgkMGSqkwAOfYQ,Best Italian Pizza,italian,3.5,10,202 E Fordham Rd,10458,40.8623063,-73.8968503,False,05/03/2020 11:50:04
oIpNF3AJwqZlCs9fmpyFOQ,Pasquale Rigoletto Restaurant,italian,3.5,172,2311 Arthur Ave,10458,40.8538,-73.88925,False,05/03/2020 11:50:04
WDVzL34VpkiYOtknS-NpWQ,Emilia's Restaurant,italian,3.5,175,2331 Arthur Ave,10458,40.85415,-73.88894,False,05/03/2020 11:50:04
ZhjRaJkfCIVopvamUzrEsA,San Gennaro Trattoria Restaurant Bar,italian,4,156,2329 Arthur Ave,10458,40.8540465225016,-73.8889484480023,False,05/03/2020 11:50:04
3uyBZNbDk2vRFBBWZOdIUA,Dominick's Restaurant,italian,4,344,2335 Arthur Ave,10458,40.85434,-73.889,False,05/03/2020 11:50:04
mkS--Oq4UYJMQizSaKJXEw,Enzos of Arthur Avenue,italian,3.5,239,2339 Arthur Ave,10458,40.8543499,-73.8887699,False,05/03/2020 11:50:04
Lesv5BG0_0-8bB49cAjMkg,Roberto's,italian,4,256,603 Crescent Ave,10458,40.85372,-73.88834,False,05/03/2020 11:50:04
9lDqOfKeEB15AWfsWIq8mA,Mario's Restaurant,italian,3.5,227,2342 Arthur Ave,10458,40.8542,-73.88857,False,05/03/2020 11:50:04
tLZfepIfSf0a80zHQTbTGQ,Trattoria Zero Otto Nove,italian,4,752,2357 Arthur Ave,10458,40.854779,-73.888474,False,05/03/2020 11:50:04
Lx3hJXU4ocsGu3NUBk1xEQ,Tapas Italiano,italian,4,20,2363 Arthur Ave,10458,40.8549003601074,-73.8884735107422,False,05/03/2020 11:50:04
eLoZU4zi5RykCFw0aJXGyA,Cafe al Mercato,italian,4.5,28,2344 Arthur Ave,10458,40.854118,-73.888175,False,05/03/2020 11:50:04
ySzWb1GknrVosKKAX0cexg,Ivana Pizzeria,italian,4,13,2373 Arthur Ave Frnt,10458,40.8549999,-73.8882,False,05/03/2020 11:50:04
TSj3yJCHBMEQ0caKtMX9ng,Gerbasi Ristorante,italian,4,149,2389 Arthur Ave,10458,40.855371,-73.888115,False,05/03/2020 11:50:04
Wcnig4807LHZyk8z08IeGw,Arthur Ave Fiasco,italian,4.5,76,2376 Arthur Ave,10458,40.854825,-73.887862,False,05/03/2020 11:50:04
tCK8-QHaLm4eTW1AteEtbg,Little Italy,italian,4,5,585 E 187th St,10458,40.8558931,-73.8879058,False,05/03/2020 11:50:04
vWa8iPUYDGAMSBCqMwJylQ,MangiPasta,italian,4.5,99,608 E 187th St,10458,40.85527,-73.88731,False,05/03/2020 11:50:04
5y9AGSbYycOtfBmb3ksQWw,Ann & Tony's Restaurant,italian,3,111,2407 Arthur Ave,10458,40.855809,-73.887462,False,05/03/2020 11:50:04
CQEy2d3EB3DLOOCLdJicJQ,Sale Pepe,italian,4,2,Upper East Side,CF10 2EF,51.47922,-3.175191,False,05/03/2020 11:50:39
2F0onUXsdSunj3FN7YsxBw,Arthur Avenue,italian,4.5,8,,,40.8558807373047,-73.8874588012695,False,05/03/2020 11:50:04
4AWGPR2F2KiTILhg9IVAZQ,LDV Hospitality,italian,5,1,130 West 25th St,,40.7446674371846,-73.9933653022209,False,05/03/2020 11:51:14
YZmUCd_rkL_tOjXd7zrtVA,Genji Sushi,japanese,3,2,905 River Rd,07020,40.825051,-73.973932,False,05/03/2020 11:49:55
pVWejUVHL6nqq6QeZ9cEpw,Teri Teri Original,japanese,2.5,4,10 Dempsey Ave,07020,40.827139,-73.973878,False,05/03/2020 11:49:55
AOtSeOOozV0vv7Ahz7CgYA,Oishinbo,japanese,3.5,81,595 River Rd,07020,40.816197245154,-73.9798927674591,False,05/03/2020 11:49:55
RRNU27hv8rhBYx-mOinwRA,Santouka Ramen,japanese,4,664,595 River Rd,07020,40.81627,-73.97983,False,05/03/2020 11:49:55
82lxJZQZUnTrh0RDKrKbrA,Tokyo Hanten,japanese,3,87,595 River Rd,07020,40.81627,-73.97983,False,05/03/2020 11:49:55
JJcscOGj0AARFoFK1rc96g,Daikichi Sushi,japanese,4,1,595 River Rd,07020,40.8162536621094,-73.9798965454102,False,05/03/2020 11:49:55
CfhEaGySVsORQbem4_y1Wg,Minamoto Kitchoan,japanese,3.5,17,595 River Rd,07020,40.8160653,-73.9800537,False,05/03/2020 11:49:55
7yqnPlWGmK3H5HhFHAsRJg,Wateishoku Kaneda,japanese,3.5,115,595 River Rd,07020,40.8160653,-73.9800537,False,05/03/2020 11:49:55
7WY5zWUb7NajX7JW3t9W6Q,Tsujita,japanese,4,42,595 River Rd,07020,40.81604,-73.980042,False,05/03/2020 11:49:55
xkE0d6R30HpfdNeFhRhxGw,Omusubi Gonbei,japanese,3.5,109,595 River Rd,07020,40.81627,-73.97983,False,05/03/2020 11:49:55
0uk7ctUq9ppLLaAt1ZZK5A,KAI Sweets Cafe,japanese,3.5,57,595 River Rd,07020,40.8162536621094,-73.9798965454102,False,05/03/2020 11:49:55
jRZ3SuJ--vimE47dna3J7Q,Hannosuke,japanese,3.5,123,595 River Rd,07020,40.81627,-73.97983,False,05/03/2020 11:49:55
6dZt4UUYTecbx3oqixetkA,Hudson Pot,japanese,3.5,22,595 River Rd Edgewaternj,07020,40.81604,-73.980042,False,05/03/2020 11:49:55
JUPxlDVMxuRSsqMcH6RCVg,Mitsuwa Marketplace,japanese,4.5,1610,595 River Rd,07020,40.8158107608922,-73.9801246070119,False,05/03/2020 11:49:55
D9sVruGgjWFo7ABSBaMSmw,Arigato,japanese,4,321,1034 River Rd,07020,40.83007,-73.97232,False,05/03/2020 11:49:55
Ej-AABvLDnt_kaSwYPR0FQ,PJ Sushi,japanese,4,224,2372 Lemoine Ave,07024,40.8629666,-73.9629571,False,05/03/2020 11:50:08
QoEopgcby68Pyv1l52yiBg,Menya Sandaime,japanese,4,764,1638 Parker Ave,07024,40.849738,-73.9677057,False,05/03/2020 11:50:08
modTogi2UZRnoGTk82nRDQ,Yamagata,japanese,4,152,1636 Palisades Ave,07024,40.8499380422188,-73.9685426460327,False,05/03/2020 11:50:08
jmF92hmt2tmrdAdjzdl1Qw,Splash Poke,japanese,4,69,1605 Lemoine Ave,07024,40.84919,-73.97083,False,05/03/2020 11:50:08
nk7kDC7qCek27J-iR6Zx4A,Batten Ramen,japanese,4,355,2024 Center Ave,07024,40.85266,-73.97141,False,05/03/2020 11:50:08
jqX3ridrlKAD6zwI_ndI_A,Picnic Sushi,japanese,4,206,239 Main St,07024,40.8521,-73.97167,False,05/03/2020 11:50:08
8JbL6uJe5w7otO8higr8PA,Ramen Azuma,japanese,4,82,243 Main St,07024,40.85194683,-73.97199717,False,05/03/2020 11:50:08
PRQyJoum--REZ-yeEidyBg,Soba Noodle Azuma,japanese,4.5,280,246 Main St,07024,40.85172,-73.97219,False,05/03/2020 11:50:08
kgjS01aE9hWmMWiN4Q816Q,Hachi Sushi,japanese,3.5,165,98 Linwood Plz,07024,40.8607230229762,-73.9711454850385,False,05/03/2020 11:50:08
5jPRymIzVI3qdbUKO4mHiQ,Hiura Restaurant,japanese,4,195,400 Main St,07024,40.85333,-73.9748199,False,05/03/2020 11:50:08
4UXwPdVdaMJx1xWNNBlWNQ,Katsune Donkatsu Cafe,japanese,4.5,87,1400 Anderson Ave,07024,40.84542,-73.97846,False,05/03/2020 11:50:08
_gFBL4-GM8OeE_XY4_-iTA,Sugi Japanese Restaurant,japanese,3.5,15,2117 State Rt 4,07024,40.86019,-73.97685,False,05/03/2020 11:50:08
ngUCpsSS8dyyiHr8nu1v5g,Oh Mammy Curry Factory,japanese,4.5,4,1232 Anderson Ave,07024,40.84015,-73.980957,False,05/03/2020 11:50:08
F5T07Hblb4Kzxz0CVbnydw,Menya Sandaime,japanese,4,26,1406 Bergen Blvd,07024,40.84918,-73.98441,False,05/03/2020 11:50:08
qKij-vcpUh9a2X_OrdR2QA,Blue Bike Kitchen,japanese,5,1,1430 Begen Blvd,07024,40.8498314,-73.9846579,False,05/03/2020 11:50:08
jDup3KJIBfEhP6hWZ5JYpg,Sushi Island,japanese,4,34,520 Bergen Blvd,07650,40.847802,-73.984828,False,05/03/2020 11:50:08
h3iF9MVyPyQuLNdfKxFXHA,Kumade,japanese,3.5,80,412 Bergen Blvd,07650,40.84451,-73.98592,False,05/03/2020 11:50:08
xrnk8mgoV7up6fauVmugpw,Jun-Men Ramen Bar,japanese,4,619,249 9th Ave,10001,40.748209,-74.00047,False,05/03/2020 11:51:17
UwOPkhqaHMR1JAECFFEA5Q,Anai Sushi,japanese,3,2,253 W 26th St,10001,40.7467394,-73.9956662,False,05/03/2020 11:51:17
h8vOeyK0ubtWS75B1McYxQ,A Canaan,japanese,3,175,154 W 29th St,10001,40.74736,-73.99231,False,05/03/2020 11:51:17
vLaPRzOr2ChuaMCPRveaAQ,Izumi Sushi,japanese,3,133,139 W 28th St,10001,40.7469787597656,-73.9921646118164,False,05/03/2020 11:51:17
2SMaAUcbNjW7vSwdg38P2Q,Ajisen Ramen,japanese,3.5,417,136 W 28th St,10001,40.74661,-73.9921,False,05/03/2020 11:51:17
S-619sO8qSxQcis0DBHvNw,Cafe Hanamizuki,japanese,4,538,143 W 29th St,10001,40.7474471,-73.9915989,False,05/03/2020 11:51:17
l7G5tDA96xbA_bx1ZgkOeg,ICHIRAN Midtown,japanese,4,808,132 W 31st St,10001,40.74839,-73.99062,False,05/03/2020 11:51:17
RPW3omoLinml6iOjE_QGAA,Sakura of Japan,japanese,4,15,65 West 30th S,10001,40.74725,-73.9893,False,05/03/2020 11:51:17
Z-xOgLDf_18sLfkXWAYIxQ,Zoku Sushi,japanese,4,1,25 W 29th St,10001,40.746008521764,-73.9881633594632,False,05/03/2020 11:51:17
rln4dIU0ApGvEEI-Ne2bbA,Chikarashi,japanese,4,99,1158 Broadway,10001,40.74458,-73.98871,False,05/03/2020 11:51:17
JhJLPp6KuBcD3CHCkEKJ_A,Cocoron,japanese,4,993,16 Delancey St,10002,40.72031,-73.99305,False,05/03/2020 11:52:18
L3reOLLPez7lnOhyfCpvkg,Shinka Ramen & Sake Bar,japanese,4.5,321,93 Bowery St,10002,40.7170795322745,-73.9952574670315,False,05/03/2020 11:52:18
6xPlSpyxE3PLJVeRvt2BwQ,Yaya Tea Garden,japanese,4,479,51 Chrystie St,10002,40.7162999,-73.99496,False,05/03/2020 11:52:18
FKLNX5j_byvdkliG0-ygCA,Niche,japanese,4,99,172 Delancey St,10002,40.71786,-73.98518,False,05/03/2020 11:52:32
c6R_hvUwsqXX2MUXWtO94Q,Nakamura,japanese,4,373,172 Delancey St,10002,40.717975,-73.985115,False,05/03/2020 11:52:32
PwrYnl3j3YCGzILX_5UHpw,Davelle,japanese,4,119,102 Suffolk St,10002,40.71852,-73.98605,False,05/03/2020 11:52:32
aEbPuispldJ-3jMahFlGEQ,Bar Otsumami,japanese,3,2,71 Clinton St,10002,40.7191968194382,-73.9850556850433,False,05/03/2020 11:52:32
OoX5o5eY2JOBtZpEmSgSmw,Kuro Obi - Essex Crossing,japanese,4,4,115 Delancey St,10002,40.7182566,-73.9881462,False,05/03/2020 11:52:32
tO6ktIDgzUQ4XOGR6-Vkvw,Ronin Stones,japanese,5,11,69 Clinton St,10002,40.7194449632749,-73.9850056652613,False,05/03/2020 11:52:32
4qtJ_u-7-73ts5UPa6NBmA,Ni Japanese Delicacies,japanese,4.5,45,88 Essex St,10002,40.7185896,-73.9881543,False,05/03/2020 11:52:32
1TZ9CzGDGdAGCADjoYaliA,Otaku Katsu,japanese,4.5,49,137 Rivington St,10002,40.719384,-73.986529,False,05/03/2020 11:52:32
DggqVM54aBZG4XMmUCY2Og,Rabbit House,japanese,4.5,18,41 Essex St,10002,40.71626,-73.98955,False,05/03/2020 11:52:32
XB8hpls-B4ekyZvuouxqng,Ninja Grill,japanese,4,86,103 Essex St,10002,40.71911,-73.98823,False,05/03/2020 11:52:32
nyN6xEgKkWTAM4C41nqpkQ,Hana Japanese Cuisine,japanese,4,184,111 Rivington St,10002,40.7197723388672,-73.9879455566406,False,05/03/2020 11:52:32
ct58a_D8Z8DoJt7luB50wQ,Ramen Ishida,japanese,4.5,180,122 Ludlow St,10002,40.71959,-73.98834,False,05/03/2020 11:52:32
wqYHhMnpdfUVGL5JI3Wi_A,Ivan Ramen,japanese,3.5,1288,25 Clinton St,10002,40.72058,-73.98454,False,05/03/2020 11:52:32
w3CHmfkPc5K7MzYfBmyrNQ,BOHO's Kitchen,japanese,4.5,8,152 Orchard St,10002,40.72072,-73.98864,False,05/03/2020 11:52:32
pqqhHTz_ZpApsaWGa_zMTA,Douska,japanese,4.5,63,63 Delancey St,10002,40.7191369,-73.9908998,False,05/03/2020 11:52:32
R9jTfyPlnfk23gy8VCCVAg,Shabushabu Macoron,japanese,4.5,67,61 Delancey,10002,40.71909,-73.99086,False,05/03/2020 11:52:32
FdCQmAHzhbHuaP5lcsYs6w,Gohan-ya,japanese,4,46,14A Orchard St,10002,40.7150115072727,-73.9917685836554,False,05/03/2020 11:52:32
ZofuLR3VhaIGAAkXL0zrFQ,AAA Ichiban Sushi,japanese,2.5,20,283 Broome St,10002,40.71842,-73.99148,False,05/03/2020 11:52:32
G9SWgxH65OBQaJaE8dHkbw,Zest Ramen,japanese,4.5,246,112 Eldridge St,10002,40.71816,-73.99186,False,05/03/2020 11:52:32
ax4INkzwL__-d_kGJfcA-w,Kaikagetsu NYC,japanese,4.5,66,162 Orchard St,10002,40.72104,-73.98848,False,05/03/2020 11:52:32
7MzisfVMYsZYTFJv9Unpzw,Mr. Taka Ramen,japanese,4,467,170 Allen St,10002,40.72128,-73.98903,False,05/03/2020 11:52:32
Pe4cQ65ZJ9qS8JQZVkJz4g,shabushabu Mayumon,japanese,5,13,115 Division St,10002,40.71434,-73.99205,False,05/03/2020 11:52:32
xsJ7dlFUX6ovtYC2hqEqig,Amano Sushi,japanese,4,55,50 Eldridge St,10002,40.71607,-73.99293,False,05/03/2020 11:52:32
TeBthQZ2xpxyvXheS08ovw,Blue Ribbon Sushi Izakaya,japanese,4,514,187 Orchard St,10002,40.7220839812692,-73.9882245327093,False,05/03/2020 11:52:32
CrEHI10_Y-FB_KmqKmAqzg,Yummy Sushi,japanese,2.5,7,198A Orchard St,10002,40.72238,-73.98794,False,05/03/2020 11:52:32
ucuVeJZiXW1nW7orSV0khw,Make Believe,japanese,2.5,116,190 Allen St,10002,40.72209,-73.98851,False,05/03/2020 11:52:32
i-s1bcKdqQdm6JiVN0JRMA,Yokoya,japanese,4.5,193,201 Allen St,10002,40.72254,-73.98917,False,05/03/2020 11:52:32
o5EIqc4LekAoeLHiYjzLqQ,Bar Goto,japanese,4.5,221,245 Eldridge St,10002,40.72277,-73.98989,False,05/03/2020 11:52:32
VW0Ehm8vTXFYOICtln6tSA,Aji18 Sushi,japanese,1.5,4,208 3rd Ave,10003,40.7359756529331,-73.9852950721979,False,05/03/2020 11:51:42
GIMg62Ga_YBstQUX_B1h2g,Camellia,japanese,4.5,143,155 3rd Ave,10003,40.73415,-73.98633,False,05/03/2020 11:51:42
0lZeHrKy9DLfBxek_oR3Kg,Yama,japanese,3.5,425,122 E 17th St,10003,40.73589,-73.98766,False,05/03/2020 11:51:42
AkE_fPQPzp4k2HZPuilt8Q,Asari Sushi,japanese,3,1,120 E 16th St,10003,40.73533,-73.98813,False,05/03/2020 11:51:42
bLDHO08mO_OMNMBW9gdetw,MoMo Sushi,japanese,3.5,172,239 Park Ave S,10003,40.7378138,-73.9876464,False,05/03/2020 11:51:42
PnMnNmUHDR1IwQOe4Zixbg,Sushi by Boū Union Square,japanese,4,52,118 E 15th St,10003,40.73467,-73.98859,False,05/03/2020 11:51:42
MLeE8S5hy70A3CEqp2lD8w,Gorin Ramen,japanese,5,12,351 14th St,10003,40.73163,-73.98285,False,05/03/2020 11:51:42
zrjxk9o02-fs-hMcrAyaRQ,Glaze Teriyaki,japanese,3.5,274,139 4th Ave,10003,40.7337264,-73.9897411,False,05/03/2020 11:51:42
BOz0qTUMtAfljd3Vn1rerQ,Pado,japanese,4.5,291,199 2nd Ave,10003,40.7314,-73.98589,False,05/03/2020 11:51:42
GzHqu_Ijk07yjMUX1DDg1A,Strings Ramen,japanese,4.5,22,188 2nd Ave,10003,40.730839,-73.9857772,False,05/03/2020 11:51:42
dC2VDnFveu7JPNY_X9NvxQ,Poke Bowl,japanese,4.5,7,26 East 17th St,10003,40.7372124400428,-73.9907047340039,False,05/03/2020 11:51:42
J9UA6rzI5WW_cDGjwDnF5g,Tsurutontan Udon Noodle Brasserie,japanese,4,1845,21 E 16th St,10003,40.73678,-73.9910699,False,05/03/2020 11:51:42
TBPoZ9bESX0YnIZ0uKjX_w,Ennju,japanese,3.5,239,20 E 17th St,10003,40.73737,-73.99116,False,05/03/2020 11:51:42
j7VDGSiI6VXcIp-4cd_-yw,Kanoyama Ramen by Sanshiro,japanese,4,15,175 2nd Ave,10003,40.73067,-73.98643,False,05/03/2020 11:51:42
VVlHJ6_sJbRAodV5lCzBnA,Kanoyama,japanese,4,654,175 2nd Ave,10003,40.730545186039,-73.986544028849,False,05/03/2020 11:51:42
nNAzEGkZnecQF0yZdYfMIg,Edo Sushi Japanese Restaurant,japanese,3.5,288,9 E 17th St,10003,40.73774,-73.99127,False,05/03/2020 11:51:42
EBIjeMlkgU12CyCcUDj-kg,Shuko,japanese,4,280,47 E 12th St,10003,40.7334269431242,-73.9914635674129,False,05/03/2020 11:51:42
GBWMJJ4_rDWqiXJ7AvHAOg,15 East Restaurant,japanese,4,634,15 E 15th St,10003,40.7363799,-73.99213,False,05/03/2020 11:51:42
HFn1sPqKSzvxaMk2n2ZtJw,Kotobuki Manhattan,japanese,4,609,56 3rd Ave,10003,40.731107,-73.98912,False,05/03/2020 11:51:42
Zqiv3I5HxXACn1937AUVfg,Iwasaki,japanese,2.5,5,103 5th Ave,10003,40.738124,-73.991722,False,05/03/2020 11:51:42
kr_Wu5m0P-AEghraNqXeTA,Ikinari Steak East Village,japanese,4,774,90 E 10th St,10003,40.73088,-73.98968,False,05/03/2020 11:51:42
44SY464xDHbvOcjDzRbKkQ,Ippudo NY,japanese,4,9958,65 4th Ave,10003,40.73092,-73.99015,False,05/03/2020 11:51:42
pqebqpVTT8bR_s9iEu8dOA,Curry-Ya,japanese,4,711,214 E 10th St,10003,40.72922,-73.98604,False,05/03/2020 11:51:42
7rxg-tWPc1jK7Cikn5R86g,Hi-Collar,japanese,4,587,214 E 10th St,10003,40.7293077268171,-73.9859368048935,False,05/03/2020 11:51:42
HfJhenvKDi-ds8SUJFwrLg,Momofuku Noodle Bar,japanese,3.5,4268,171 1st Ave,10003,40.7292063820076,-73.9844848239426,False,05/03/2020 11:51:42
x593rd-PSjGje4Uks1FKEg,Rai Rai Ken,japanese,3.5,834,218 E 10th St,10003,40.72924,-73.9858,False,05/03/2020 11:51:42
